angle_deg,date,mean_valid_observation_count,missing_data_flag,orbit_pass,relative_orbit,scene_count,valid_area_fraction,vh_db,vh_std_db,vv_db,vv_std_db,is_complete_period,period_completeness,expected_observation_count,observation_count,quality_status,quality_reason,vv_change_db,vh_change_db
40.19070080658888,2024-10-01,3.0,0,ASCENDING,85,3,0.9558469884996054,-17.01053594553508,6.683461275968128,-9.438739593488215,7.683722426208425,True,0.9558469884996054,,3.0,GOOD,VV/VH and ROI coverage pass requirements,0.4053509615624282,1.8025850367743814
40.177614203184525,2024-11-01,2.0,0,ASCENDING,85,2,0.9558469884996054,-15.129616875564022,6.617621586156649,-8.436222227333992,7.505067787936492,True,0.9558469884996054,,2.0,GOOD,VV/VH and ROI coverage pass requirements,1.0025173661542226,1.880919069971057
40.19371013527355,2024-12-01,2.9998758145016367,0,ASCENDING,85,3,0.9558469884996054,-14.004546260125386,6.68627503696721,-7.916139858982528,7.470580256817109,True,0.9558469884996054,,2.9998758145016367,GOOD,VV/VH and ROI coverage pass requirements,0.5200823683514644,1.125070615438636
40.19050907807441,2025-01-01,2.0,0,ASCENDING,85,2,0.9558469884996054,-13.63185401361765,6.681846071981817,-7.7235970544935855,7.525435462822082,True,0.9558469884996054,,2.0,GOOD,VV/VH and ROI coverage pass requirements,0.19254280448894256,0.3726922465077358
40.18131981726537,2025-02-01,3.0,0,ASCENDING,85,3,0.9558469884996054,-14.254614719450256,6.703258662269923,-8.189005303445436,7.573641238939588,True,0.9558469884996054,,3.0,GOOD,VV/VH and ROI coverage pass requirements,-0.4654082489518503,-0.6227607058326061
40.182941119953576,2025-03-01,2.0,0,ASCENDING,85,2,0.9558469884996054,-16.57447937272164,7.503024118935939,-9.606726076665778,8.281973738953072,True,0.9558469884996054,,2.0,GOOD,VV/VH and ROI coverage pass requirements,-1.417720773220342,-2.3198646532713845
40.18583498763011,2025-04-01,3.0,0,ASCENDING,85,3,0.9558469884996054,-15.926832418475039,6.913438439204794,-9.009649398170612,7.825724508964039,True,0.9558469884996054,,3.0,GOOD,VV/VH and ROI coverage pass requirements,0.5970766784951653,0.6476469542466017
40.19470161524008,2025-05-01,1.0,0,ASCENDING,85,1,0.9558469884996054,-17.515861951151862,7.1592235700648335,-9.785474613530603,8.136396593259338,True,0.9558469884996054,,1.0,GOOD,VV/VH and ROI coverage pass requirements,-0.7758252153599905,-1.5890295326768236
40.22059442565988,2025-06-01,3.0,0,ASCENDING,85,3,0.9557283078129415,-19.115019336477317,7.10920553686258,-10.351509571664042,8.134100159573228,True,0.9557283078129415,,3.0,GOOD,VV/VH and ROI coverage pass requirements,-0.5660349581334394,-1.599157385325455
40.22276518527051,2025-07-01,2.0,0,ASCENDING,85,2,0.9557283078129415,-19.091286119478227,7.288014269574608,-9.950073863436467,8.138476395507109,True,0.9557283078129415,,2.0,GOOD,VV/VH and ROI coverage pass requirements,0.40143570822757546,0.0237332169990907
40.19446022353336,2025-08-01,3.0,0,ASCENDING,85,3,0.9558469884996054,-19.15389298895919,7.245219808629773,-10.009342495182812,8.103012278892876,True,0.9558469884996054,,3.0,GOOD,VV/VH and ROI coverage pass requirements,-0.059268631746345335,-0.0626068694809625
40.18706310825495,2025-09-01,2.0,0,ASCENDING,85,2,0.9558469884996054,-19.416176602394366,7.001600820335126,-10.270838172362618,8.007567375516606,True,0.9558469884996054,,2.0,GOOD,VV/VH and ROI coverage pass requirements,-0.2614956771798056,-0.2622836134351765
40.17968218917552,2025-10-01,3.0,0,ASCENDING,85,3,0.9558469884996054,-17.326240586616926,7.379350009401474,-9.569747256548967,8.10691413920372,True,0.9558469884996054,,3.0,GOOD,VV/VH and ROI coverage pass requirements,0.7010909158136513,2.0899360157774396
40.192450181737755,2025-11-01,3.0,0,ASCENDING,85,3,0.9558469884996054,-15.487442154229651,6.844723125741687,-8.810652340193288,7.805047886189559,True,0.9558469884996054,,3.0,GOOD,VV/VH and ROI coverage pass requirements,0.7590949163556786,1.838798432387275
40.18426271263016,2025-12-01,2.0,0,ASCENDING,85,2,0.9558469884996054,-13.548251584890373,6.639721371748006,-7.653637795927302,7.5866122327475525,True,0.9558469884996054,,2.0,GOOD,VV/VH and ROI coverage pass requirements,1.1570145442659863,1.939190569339278
40.184612979049504,2026-01-01,3.0,0,ASCENDING,85,3,0.9558469884996054,-13.341565666407542,6.677899913806843,-7.584513036122075,7.5311059471691815,True,0.9558469884996054,,3.0,GOOD,VV/VH and ROI coverage pass requirements,0.06912475980522625,0.20668591848283135
40.18161186803501,2026-02-01,2.0,0,ASCENDING,85,2,0.9558469884996054,-13.526558449292038,6.873879618375285,-7.581343030320273,7.795651389852638,True,0.9558469884996054,,2.0,GOOD,VV/VH and ROI coverage pass requirements,0.003170005801802489,-0.18499278288449617
40.19361951962703,2026-03-01,3.0,0,ASCENDING,85,3,0.9558469884996054,-17.750557803663835,6.822512466073801,-10.355825370374706,7.93362577239504,True,0.9558469884996054,,3.0,GOOD,VV/VH and ROI coverage pass requirements,-2.7744823400544334,-4.223999354371797
40.19869970276438,2026-04-01,2.0,0,ASCENDING,85,2,0.9558469884996054,-18.271892618302235,6.958052161307706,-10.522955263617169,8.144096807905331,True,0.9558469884996054,,2.0,GOOD,VV/VH and ROI coverage pass requirements,-0.1671298932424623,-0.5213348146384007
40.151059240260395,2026-05-01,3.0,0,ASCENDING,85,3,0.9558469884996054,-18.016854195206918,7.495647419241871,-10.379948579217473,8.58297601578289,True,0.9558469884996054,,3.0,GOOD,VV/VH and ROI coverage pass requirements,0.14300668439969577,0.25503842309531777
40.155007912374494,2026-06-01,2.998420119217083,0,ASCENDING,85,3,0.9564523630239371,-19.586672091545434,7.122395009983014,-10.782610022197675,8.20857890470387,True,0.9564523630239371,,2.998420119217083,GOOD,VV/VH and ROI coverage pass requirements,-0.402661442980202,-1.5698178963385168
40.417153724003214,2026-07-01,2.0,0,ASCENDING,85,2,0.9561520610954632,-19.268328485632715,7.300871175198147,-10.228704804586355,8.63252042120311,True,0.9561520610954632,,2.0,GOOD,VV/VH and ROI coverage pass requirements,0.5539052176113195,0.3183436059127196
40.41360397503818,2026-08-01,3.0,0,ASCENDING,85,3,0.9561520610954632,-19.203404421576316,7.380651518109947,-10.131975698411562,8.511182842155284,True,0.9561520610954632,,3.0,GOOD,VV/VH and ROI coverage pass requirements,0.09672910617479324,0.06492406405639883
